pk,jsondata,key,description,valueset_pk,source_pk,version
1772,,1048,109sq,11940,949,1
1773,,1048,107,11943,949,1
1774,,1048,333,11945,949,1
1775,,1048,,12017,949,1
1776,,1048,166sq,12018,949,1
1777,,1048,255,12019,949,1
1778,,1048,166sq,12022,949,1
1779,,1515,417,12023,1274,1
1780,,1048,270sq,12024,949,1
1781,,1515,,12027,1274,1
1782,,1048,309,12049,949,1
1783,,1048,298-299,12050,949,1
1784,,1048,299,12053,949,1
1785,,1048,269,12055,949,1
1786,,1048,309,12054,949,1
1787,,1515,295,12028,1274,1
1788,,1048,384,12030,949,1
1789,,1515,281,12029,1274,1
1790,,1515,55,12031,1274,1
1791,,1048,,12056,949,1
1792,,1048,,12057,949,1
1793,,1048,260-261,12058,949,1
1794,,1048,262,12062,949,1
1795,,1048,279-283,12063,949,1
1796,,1048,319sq,12079,949,1
1797,,1048,320sq,12080,949,1
1798,,1048,322,12005,949,1
1799,,1048,328,12082,949,1
1800,,1048,333,12083,949,1
1801,,1048,333sq,11954,949,1
1802,,1048,240sq,12037,949,1
1803,,1048,241,12040,949,1
1804,,1048,242,12042,949,1
1805,,1048,,12044,949,1
1806,,1048,262sq.,12045,949,1
1807,,1048,270sq.,12047,949,1
1808,,1048,"272, 339",12084,949,1
1809,,1048,,12085,949,1
1810,,1048,,12078,949,1
1811,,1048,147,11994,949,1
1812,,1048,162sq; 176,12065,949,1
1813,,1048,"320, 347",12077,949,1
1814,,1048,231-232,12075,949,1
1815,,1048,347,12071,949,1
1816,,1048,347,12073,949,1
1817,,1048,,12088,949,1
1818,,1048,,12090,949,1
1819,,1515,,12093,1274,1
1820,,1515,,12094,1274,1
1821,,1515,,12095,1274,1
1822,,1515,,12096,1274,1
1823,,1515,,12097,1274,1
1824,,1515,,12092,1274,1
1825,,1048,158,12098,949,1
1826,,1049,10,11990,950,1
1827,,1049,9,11960,950,1
1828,,1049,9,11962,950,1
1829,,1049,9,11968,950,1
1830,,1049,11,11975,950,1
1831,,1049,"11, 13",11978,950,1
1832,,1049,10,11947,950,1
1833,,1049,,11949,950,1
1834,,1048,344,12035,949,1
1835,,1049,10,11986,950,1
1836,,1049,14,11988,950,1
1837,,1049,16,12007,950,1
1838,,1049,20,12000,950,1
1839,,1049,20-21,12015,950,1
1840,,1049,10,11931,950,1
1841,,1049,11,11936,950,1
1842,,1049,9,11942,950,1
1843,,1049,21,12026,950,1
1844,,1048,304sq,12052,949,1
1845,,1049,18-19,12059,950,1
1846,,1049,20,12081,950,1
1847,,1049,17,12039,950,1
1848,,1049,17-18,12041,950,1
1849,,1049,17-18,12043,950,1
1850,,1049,19,12046,950,1
1851,,1049,14,11996,950,1
1852,,1049,31,12074,950,1
1853,,1049,27,12076,950,1
1854,,1048,112sq,11948,949,1
1855,,1048,166sq,11951,949,1
1856,,1048,182,11980,949,1
1857,,1048,,11983,949,1
1858,,1048,237,12003,949,1
1859,,1048,255,12021,949,1
1860,,722,182-183,11935,646,1
1861,,722,330-331,11955,646,1
1862,,722,,12064,646,1
1863,,1048,,12064,949,1
1864,,794,304-317,12091,712,1
1865,,720,272-273,12099,644,1
1866,,722,198-203,11989,646,1
1867,,722,313-315,12014,646,1
1868,,722,307-309,12024,646,1
1869,,722,361-362,12034,646,1
1870,,722,174,11959,646,1
1871,,722,182,11974,646,1
1872,,722,,11977,646,1
1873,,722,,11982,646,1
1874,,722,,11992,646,1
1875,,722,,11995,646,1
1876,,722,,12012,646,1
1877,,722,,12038,646,1
1878,,722,,12048,646,1
1879,,722,,12066,646,1
1880,,1048,163,12068,949,1
1881,,722,,12069,646,1
1882,,722,229,12070,646,1
1883,,722,367-368,12072,646,1
1884,,1048,343,12087,949,1
1885,,1048,,12101,949,1
1886,,722,,11971,646,1
1887,,1049,14,11993,950,1
1888,,1048,146-149,11991,949,1
1889,,722,362,12020,646,1
1890,,722,307-309,12025,646,1
1891,,722,317,12063,646,1
1892,,1049,18,12061,950,1
1893,,722,320sq,12080,646,1
1894,,1049,102,12089,950,1
1895,,1371,N/A,13278,1151,1
1896,,353,138ff,13278,321,1
1897,,1371,N/A,13279,1151,1
1898,,353,138ff,13279,321,1
1899,,353,155,13283,321,1
1900,,1359,298ss,13283,1140,1
1901,,1365,,13285,1146,1
1902,,1367,260,13285,1148,1
1903,,1359,299ss,13286,1140,1
1904,,353,156ss,13287,321,1
1905,,1359,300,13287,1140,1
1906,,1371,,13291,1151,1
1907,,1371,,13292,1151,1
1908,,1371,,13297,1151,1
1909,,353,140,13298,321,1
1910,,1371,N/A,13298,1151,1
1911,,353,146,13300,321,1
1912,,1359,297,13306,1140,1
1913,,353,147,13306,321,1
1914,,1359,296,13307,1140,1
1915,,980,,13307,884,1
1916,,980,,13308,884,1
1917,,353,138s,13325,321,1
1918,,353,162s,13327,321,1
1919,,1369,,13330,1149,1
1920,,353,155ss,13330,321,1
1921,,1359,298s,13330,1140,1
1922,,1359,300s,13355,1140,1
1923,,353,132s,13357,321,1
1924,,353,132s,13356,321,1
1925,,353,132s,13358,321,1
1926,,1363,,13369,1144,1
1927,,388,,13369,353,1
1928,,387,,13369,352,1
1929,,1360,,13369,1141,1
1930,,1359,287,13370,1140,1
1931,,353,169,13371,321,1
1932,,1359,303,13371,1140,1
1933,,353,138ff,13282,321,1
1934,,1359,294,13282,1140,1
1935,,353,149s,13302,321,1
1936,,1359,302,13302,1140,1
1937,,353,139-140,13309,321,1
1938,,1359,294-295,13309,1140,1
1939,,353,113,13312,321,1
1940,,1359,274ss,13312,1140,1
1941,,353,112,13313,321,1
1942,,1367,256-257,13313,1148,1
1943,,1359,275s,13313,1140,1
1944,,1367,256,13314,1148,1
1945,,353,112s,13314,321,1
1946,,1359,275,13314,1140,1
1947,,1367,256,13315,1148,1
1948,,353,112s,13315,321,1
1949,,1359,275,13315,1140,1
1950,,1359,275ss,13316,1140,1
1951,,979,n/a,13316,883,1
1952,,1359,275s,13317,1140,1
1953,,1367,256,13317,1148,1
1954,,353,118s,13317,321,1
1955,,353,113ss,13318,321,1
1956,,1359,275,13318,1140,1
1957,,1454,,13318,1222,1
1958,,1455,,13318,1223,1
1959,,353,,13322,321,1
1960,,1359,,13322,1140,1
1961,,353,170,13324,321,1
1962,,1359,286,13324,1140,1
1963,,1359,302,13339,1140,1
1964,,1359,280,13378,1140,1
1965,,353,104s,13386,321,1
1966,,353,104s,13387,321,1
1967,,654,n/a,13388,587,1
1968,,1359,,13319,1140,1
1969,,353,,13319,321,1
1970,,1359,292,13277,1140,1
1971,,353,155ss,13284,321,1
1972,,1359,298ss,13284,1140,1
1973,,1359,288,13311,1140,1
1974,,353,113s,13320,321,1
1975,,353,175s,13360,321,1
1976,,1359,301,13360,1140,1
1977,,353,176s,13361,321,1
1978,,1363,,13368,1144,1
1979,,388,,13368,353,1
1980,,387,n/a,13368,352,1
1981,,980,,13295,884,1
1982,,905,141f.,13980,811,1
1983,,905,146ff.,13981,811,1
1984,,905,56ff.,13986,811,1
1985,,905,44-45,13988,811,1
1986,,905,39-41,13990,811,1
1987,,905,"30-33, 155-159",13991,811,1
1988,,905,30-33,13992,811,1
1989,,905,174f.,13995,811,1
1990,,905,"34, 46",13997,811,1
1991,,905,"34, 41ff.",13998,811,1
1992,,905,47,14000,811,1
1993,,905,37-39,14006,811,1
1994,,905,50-51,14007,811,1
1995,,905,120-122,14026,811,1
1996,,905,120-122,14027,811,1
1997,,905,56ff.,14028,811,1
1998,,905,120-122,14029,811,1
1999,,905,120-122,14030,811,1
2000,,905,56ff.,14031,811,1
2001,,905,58f.,14033,811,1
2002,,905,"63f.,160",14041,811,1
2003,,905,151f.,14056,811,1
2004,,905,"39ff., 151ff.",14057,811,1
2005,,905,"151f., 153",14058,811,1
2006,,905,133ff.,14070,811,1
2007,,905,,14071,811,1
2008,,905,147f.,14072,811,1
2009,,905,37-39,14008,811,1
2010,,580,93ff.,14072,514,1
2011,,580,93ff.,13988,514,1
2012,,905,34-37,13974,811,1
2013,,905,46f.,13978,811,1
2014,,905,34,13979,811,1
2015,,905,214,14079,811,1
2016,,905,"238, 240",14080,811,1
2017,,905,239,14081,811,1
2018,,905,"221, 232",14082,811,1
2019,,905,127,14083,811,1
2020,,905,"241, 243",14085,811,1
2021,,905,30,14086,811,1
2022,,905,"237, 242",14084,811,1
2023,,905,56ff.,13982,811,1
2024,,905,30-33,13994,811,1
2025,,905,45-47,13999,811,1
2026,,905,34-37,14001,811,1
2027,,905,34-37,14002,811,1
2028,,905,43-44,14003,811,1
2029,,905,43-44,14004,811,1
2030,,905,47,14009,811,1
2031,,905,69ff.,14012,811,1
2032,,905,90,14013,811,1
2033,,905,69-70,14014,811,1
2034,,905,81-84,14016,811,1
2035,,905,77-81,14017,811,1
2036,,905,87-88,14018,811,1
2037,,905,83-84,14019,811,1
2038,,905,69ff.,14020,811,1
2039,,905,85-86,14022,811,1
2040,,905,"69, 87, 95, 101",14023,811,1
2041,,905,105-107,14024,811,1
2042,,905,150-151,14025,811,1
2043,,905,115f.,14038,811,1
2044,,905,"115,132",14039,811,1
2045,,905,"63f., 132",14040,811,1
2046,,905,114-116,14054,811,1
2047,,905,"109ff., 120ff.",14055,811,1
2048,,905,142ff.,14073,811,1
2049,,905,144,14074,811,1
2050,,905,12-13,14088,811,1
2051,,905,12-13,14087,811,1
2052,,905,14-26,14089,811,1
2053,,905,69-70,14015,811,1
2054,,580,48ff.,14089,514,1
2055,,580,87,14055,514,1
2056,,580,70ff.,14018,514,1
2057,,580,64,14004,514,1
2058,,580,58f.,14001,514,1
2059,,1494,,14089,1257,1
2060,,902,415ff.,14018,808,1
2061,,905,58,13987,811,1
2062,,905,33,13993,811,1
2063,,905,48-49,14010,811,1
2064,,905,69ff.,14021,811,1
2065,,905,58f.,14032,811,1
2066,,905,59,14034,811,1
2067,,905,47f.,14037,811,1
2068,,905,95ff.,14042,811,1
2069,,905,95ff.,14043,811,1
2070,,905,95ff.,14044,811,1
2071,,905,95ff.,14045,811,1
2072,,905,104f.,14046,811,1
2073,,905,104f.,14047,811,1
2074,,905,122ff.,14048,811,1
2075,,905,122ff.,14049,811,1
2076,,905,122ff.,14050,811,1
2077,,905,126,14051,811,1
2078,,905,122ff.,14052,811,1
2079,,905,118ff.,14053,811,1
2080,,905,51,14061,811,1
2081,,905,51,14062,811,1
2082,,905,160ff.,14064,811,1
2083,,905,160ff.,14065,811,1
2084,,905,163,14066,811,1
2085,,905,160ff.,14067,811,1
2086,,905,133ff.,14069,811,1
2087,,905,62,14075,811,1
2088,,905,169f.,14076,811,1
2089,,905,,14011,811,1
2090,,905,53f.,14063,811,1
2091,,580,67,14045,514,1
2092,,580,85,14042,514,1
2093,,905,47f.,13972,811,1
2094,,905,141,13970,811,1
2095,,905,50-51,13971,811,1
2096,,905,122ff.,13973,811,1
2097,,905,41-44,13975,811,1
2098,,905,,13976,811,1
2099,,905,48f.,13977,811,1
2100,,905,,14077,811,1
2101,,905,235,14078,811,1
2102,,580,63f.,13975,514,1
2103,,159,78ff.,14699,145,1
2104,,159,70,14698,145,1
2105,,165,,14715,150,1
2106,,164,,14713,149,1
2107,,159,48f.,14704,145,1
2108,,159,,14710,145,1
2109,,159,48,14703,145,1
2110,,159,80,14706,145,1
2111,,159,49,14707,145,1
2112,,159,51,14708,145,1
2113,,159,37f.,14709,145,1
2114,,159,166,14713,145,1
2115,,159,"42, 46",14726,145,1
2116,,159,42,14724,145,1
2117,,159,,14797,145,1
2118,,159,66. 51,14780,145,1
2119,,293,,14780,265,1
2120,,159,35ff.,14749,145,1
2121,,952,,14751,856,1
2122,,956,,14751,860,1
2123,,952,,14752,856,1
2124,,956,,14752,860,1
2125,,159,52,14798,145,1
2126,,293,67ff.,14752,265,1
2127,,159,62ff.,14752,145,1
2128,,159,,14782,145,1
2129,,165,,14696,150,1
2130,,159,36,14697,145,1
2131,,165,,14692,150,1
2132,,158,,14696,144,1
2133,,1439,,14813,1207,1
2134,,1439,,14812,1207,1
2135,,1439,,14810,1207,1
2136,,1439,"164f.179,",14809,1207,1
2137,,1439,172,14808,1207,1
2138,,1439,,14814,1207,1
2139,,1439,,14811,1207,1
2140,,159,49,14720,145,1
2141,,159,48,14700,145,1
2142,,159,49f.,14719,145,1
2143,,1439,s.v.,14722,1207,1
2144,,159,33,14728,145,1
2145,,159,33,14729,145,1
2146,,159,55f.,14733,145,1
2147,,159,58f.,14734,145,1
2148,,1439,,14816,1207,1
2149,,159,54,14737,145,1
2150,,954,,14737,858,1
2151,,159,,14741,145,1
2152,,159,76,14761,145,1
2153,,956,245f.,14761,860,1
2154,,956,,14762,860,1
2155,,758,,14762,681,1
2156,,955,,14776,859,1
2157,,769,,14746,691,1
2158,,159,48,14705,145,1
2159,,159,38,14714,145,1
2160,,159,77,14796,145,1
2161,,954,75,14742,858,1
2162,,159,,14794,145,1
2163,,956,,14757,860,1
2164,,956,,14759,860,1
2165,,956,238,14771,860,1
2166,,956,238,14772,860,1
2167,,956,242ff.,14773,860,1
2168,,956,242ff.,14774,860,1
2169,,955,50ff.,14775,859,1
2170,,159,84,14790,145,1
2171,,763,,14790,686,1
2172,,763,,14791,686,1
2173,,763,,14793,686,1
2174,,763,,14788,686,1
2175,,159,47,14784,145,1
2176,,1439,,14769,1207,1
2177,,159,,14765,145,1
2178,,956,,14758,860,1
2179,,956,238ff.,14770,860,1
2180,,159,77,14688,145,1
2181,,159,42ff.,14690,145,1
2182,,159,34,14691,145,1
2183,,159,42,14689,145,1
2184,,162,,14709,147,1
2185,,906,"37f., 96",7828,812,1
2186,,906,37-39,7832,812,1
2187,,906,33f.,7833,812,1
2188,,906,22-24,7835,812,1
2189,,906,25,7841,812,1
2190,,906,24ff.,7844,812,1
2191,,906,28ff,7850,812,1
2192,,906,28ff.,7851,812,1
2193,,906,32f.,7853,812,1
2194,,906,75ff.,7869,812,1
2195,,906,75ff.,7870,812,1
2196,,906,75ff.,7871,812,1
2197,,906,79f.,7872,812,1
2198,,906,92f.,7874,812,1
2199,,906,67,7875,812,1
2200,,906,"51f., 90",7881,812,1
2201,,906,98f.,7898,812,1
2202,,906,98f.,7899,812,1
2203,,906,99-101,7900,812,1
2204,,906,87-90,7908,812,1
2205,,906,95-97,7909,812,1
2206,,906,79f.,7873,812,1
2207,,906,111f.,7838,812,1
2208,,906,99-101,7901,812,1
2209,,906,25-27,7819,812,1
2210,,906,25-28,7825,812,1
2211,,906,25,7827,812,1
2212,,906,"264, 219",7915,812,1
2213,,906,224,7916,812,1
2214,,906,"245, 281",7917,812,1
2215,,906,21f.,7921,812,1
2216,,906,"215, 201",7920,812,1
2217,,906,25-27,7820,812,1
2218,,906,"221, 273",7919,812,1
2219,,906,49-51,7829,812,1
2220,,906,22-24,7837,812,1
2221,,906,25ff.,7846,812,1
2222,,906,25ff.,7847,812,1
2223,,906,53ff.,7857,812,1
2224,,906,53f.,7858,812,1
2225,,906,,7859,812,1
2226,,906,54-56,7860,812,1
2227,,906,54-56,7861,812,1
2228,,906,62,7863,812,1
2229,,906,53ff.,7864,812,1
2230,,906,71ff.,7867,812,1
2231,,906,86f.,7879,812,1
2232,,906,"86f., 51f.",7880,812,1
2233,,906,73-75,7897,812,1
2234,,906,94,7910,812,1
2235,,906,17f.,7922,812,1
2236,,906,18,7923,812,1
2237,,906,86f.,7877,812,1
2238,,906,73-75,7896,812,1
2239,,906,53ff.,7862,812,1
2240,,906,36,7848,812,1
2241,,906,98,7868,812,1
2242,,906,49-51,7830,812,1
2243,,906,42f.,7855,812,1
2244,,906,53ff.,7865,812,1
2245,,906,70,7876,812,1
2246,,906,66ff.,7882,812,1
2247,,906,66ff.,7884,812,1
2248,,906,66ff.,7886,812,1
2249,,906,66ff.,7888,812,1
2250,,906,66,7890,812,1
2251,,906,"66, 67",7891,812,1
2252,,906,80-83,7893,812,1
2253,,906,46-48,7902,812,1
2254,,906,46-48,7903,812,1
2255,,906,103-106,7904,812,1
2256,,906,103-106,7905,812,1
2257,,906,87-90,7907,812,1
2258,,906,80-83,7892,812,1
2259,,906,80-83,7895,812,1
2260,,906,42f.,7856,812,1
2261,,906,91,7815,812,1
2262,,906,28ff.,7816,812,1
2263,,906,40f.,7817,812,1
2264,,906,45f.,7818,812,1
2265,,906,34-36,7821,812,1
2266,,906,46-49,7822,812,1
2267,,906,41f.,7823,812,1
2268,,906,246,7912,812,1
2269,,906,291,7913,812,1
2270,,906,41f.,7824,812,1
2271,,906,25-28,7826,812,1
2272,,906,49-51,7831,812,1
2273,,906,24f.,7840,812,1
2274,,906,39f.,7843,812,1
2275,,906,24ff.,7845,812,1
2276,,906,,7849,812,1
2277,,906,43-46,7852,812,1
2278,,906,66ff.,7887,812,1
2279,,906,80-83,7894,812,1
2280,,906,103-106,7906,812,1
2281,,906,28,7911,812,1
2282,,906,274,7914,812,1
2283,,906,24f.,7839,812,1
2284,,906,33-34,7834,812,1
2285,,906,245,7918,812,1
2286,,948,,8189,852,1
2287,,945,,8180,849,1
2288,,949,,8181,853,1
2289,,942,,8183,846,1
2290,,942,,8200,846,1
2291,,942,,8220,846,1
2292,,942,,8222,846,1
2293,,945,,8225,849,1
2294,,945,,8227,849,1
2295,,944,,8250,848,1
2296,,942,,8201,846,1
2297,,320,,8179,292,1
2298,,942,,8171,846,1
2299,,1533,,8171,1291,1
2300,,1533,,8174,1291,1
2301,,942,,8175,846,1
2302,,942,,8181,846,1
2303,,942,,8182,846,1
2304,,948,,8185,852,1
2305,,1532,,8185,1290,1
2306,,1533,,8186,1291,1
2307,,942,,8186,846,1
2308,,942,,8191,846,1
2309,,324,,8191,296,1
2310,,943,,8191,847,1
2311,,942,,8192,846,1
2312,,942,,8223,846,1
2313,,942,,8224,846,1
2314,,942,,8235,846,1
2315,,320,,8253,292,1
2316,,320,,8264,292,1
2317,,326,,8265,298,1
2318,,942,,8266,846,1
2319,,326,,8266,298,1
2320,,326,,8179,298,1
2321,,942,,8252,846,1
2322,,326,,8180,298,1
2323,,326,,8191,298,1
2324,,324,"279, 285-286",8194,296,1
2325,,951,,8201,855,1
2326,,326,,8201,298,1
2327,,945,,8179,849,1
2328,,942,,8270,846,1
2329,,944,,8226,848,1
2330,,944,,8228,848,1
2331,,946,,8247,850,1
2332,,946,,8245,850,1
2333,,319,,8236,291,1
2334,,947,,8258,851,1
2335,,942,,8239,846,1
2336,,942,,8263,846,1
2337,,947,,8261,851,1
2338,,951,,8261,855,1
2339,,942,,8178,846,1
2340,,942,,8187,846,1
2341,,942,,8190,846,1
2342,,942,,8204,846,1
2343,,947,,8226,851,1
2344,,942,,8229,846,1
2345,,942,,8230,846,1
2346,,942,,8231,846,1
2347,,942,,8237,846,1
2348,,942,,8238,846,1
2349,,942,,8240,846,1
2350,,942,,8241,846,1
2351,,942,,8242,846,1
2352,,942,,8243,846,1
2353,,946,,8246,850,1
2354,,942,,8255,846,1
2355,,942,,8256,846,1
2356,,1533,,8256,1291,1
2357,,947,,8259,851,1
2358,,951,,8259,855,1
2359,,944,,8260,848,1
2360,,320,,8263,292,1
2361,,325,,8247,297,1
2362,,942,,8233,846,1
2363,,942,,8206,846,1
2364,,942,,8207,846,1
2365,,942,,8214,846,1
2366,,942,,8210,846,1
2367,,942,,8218,846,1
2368,,942,,8219,846,1
2369,,946,,8248,850,1
2370,,946,,8249,850,1
2371,,946,,8216,850,1
2372,,942,,8275,846,1
2373,,942,,8273,846,1
2374,,942,,8281,846,1
2375,,326,,8281,298,1
2376,,323,,8278,295,1
2377,,942,,8188,846,1
2378,,942,,8199,846,1
2379,,942,,8203,846,1
2380,,942,,8211,846,1
2381,,1533,,8213,1291,1
2382,,942,,8213,846,1
2383,,942,,8232,846,1
2384,,942,,8267,846,1
2385,,1474,259,8272,1238,1
2386,,1533,,8274,1291,1
2387,,326,,8282,298,1
2388,,326,,8168,298,1
2389,,942,,8168,846,1
2390,,326,,8198,298,1
2391,,323,,8272,295,1
2392,,323,,8273,295,1
2393,,323,,8275,295,1
2394,,323,,8277,295,1
2395,,325,,8249,297,1
2396,,325,,8248,297,1
2397,,944,,8164,848,1
2398,,326,,8165,298,1
2399,,942,,8276,846,1
2400,,320,,8164,292,1
2401,,326,,8164,298,1
2402,,944,,8165,848,1
2403,,951,,8165,855,1
2404,,950,,8165,854,1
2405,,942,,8165,846,1
2406,,942,,8164,846,1
2407,,323,,8276,295,1
2408,,942,,8172,846,1
2409,,942,,8279,846,1
2410,,320,,8172,292,1
2411,,942,,8173,846,1
2412,,326,,8173,298,1
2413,,326,,8166,298,1
2414,,1532,,8166,1290,1
2415,,942,,8167,846,1
2416,,326,,8170,298,1
2417,,943,,8170,847,1
2418,,942,,8170,846,1
2419,,942,,8169,846,1
2420,,942,,8166,846,1
2421,,945,,8226,849,1
2422,,944,,8227,848,1
2423,,125,9,8295,113,1
2424,,125,9,8299,113,1
2425,,125,9,8302,113,1
2426,,125,12,8305,113,1
2427,,1488,16,8305,1252,1
2428,,125,12,8306,113,1
2429,,1488,22,8309,1252,1
2430,,1488,22,8294,1252,1
2431,,352,65,8339,320,1
2432,,352,65ff.,8340,320,1
2433,,352,67,8342,320,1
2434,,63,435,8344,59,1
2435,,1488,56,8284,1252,1
2436,,352,100,8320,320,1
2437,,1175,,8285,983,1
2438,,352,141,8383,320,1
2439,,63,446,8302,59,1
2440,,1175,,8297,983,1
2441,,1175,,8300,983,1
2442,,1175,,8301,983,1
2443,,1175,,8311,983,1
2444,,1175,,8312,983,1
2445,,1175,,8341,983,1
2446,,1175,,8390,983,1
2447,,1175,,8292,983,1
2448,,1175,,8293,983,1
2449,,1175,,8303,983,1
2450,,63,431,8306,59,1
2451,,1175,,8304,983,1
2452,,1175,,8314,983,1
2453,,125,20,8321,113,1
2454,,63,436f.,8322,59,1
2455,,97,,8343,89,1
2456,,1175,,8354,983,1
2457,,1175,,8372,983,1
2458,,63,437,8370,59,1
2459,,352,141ff.,8384,320,1
2460,,1175,,8399,983,1
2461,,1175,,8346,983,1
2462,,1175,,8398,983,1
2463,,1175,,8369,983,1
2464,,1175,,8371,983,1
2465,,1175,,8385,983,1
2466,,125,91,8291,113,1
2467,,1345,89ff.,8335,1127,1
2468,,1488,9,8310,1252,1
2469,,63,438,8355,59,1
2470,,1488,23,8356,1252,1
2471,,352,78,8357,320,1
2472,,352,78,8358,320,1
2473,,125,13,8359,113,1
2474,,1175,,8360,983,1
2475,,352,141f.,8382,320,1
2476,,352,147ff.,8374,320,1
2477,,1488,26,8374,1252,1
2478,,352,147ff,8375,320,1
2479,,1488,26,8375,1252,1
2480,,125,44,8377,113,1
2481,,352,151ff,8377,320,1
2482,,63,444,8287,59,1
2483,,63,447f.,8324,59,1
2484,,125,13,8324,113,1
2485,,63,447f.,8325,59,1
2486,,125,13,8325,113,1
2487,,1175,,8298,983,1
2488,,1175,,8289,983,1
2489,,1175,,8347,983,1
2490,,1175,,8286,983,1
2491,,63,435f.,8290,59,1
2492,,1175,,8307,983,1
2493,,1175,,8349,983,1
2494,,1175,,8361,983,1
2495,,1175,,8373,983,1
2496,,63,439,8379,59,1
2497,,125,44,8380,113,1
2498,,1175,,8381,983,1
2499,,1175,,8388,983,1
2500,,1175,,8389,983,1
2501,,1175,,8345,983,1
2502,,1175,,8348,983,1
2503,,1175,,8350,983,1
2504,,1175,,8362,983,1
2505,,1175,,8363,983,1
2506,,1175,,8364,983,1
2507,,1175,,8365,983,1
2508,,1175,,8366,983,1
2509,,1175,,8376,983,1
2510,,1175,,8378,983,1
2511,,1175,,8397,983,1
2512,,1488,10,8308,1252,1
2513,,1488,20,8317,1252,1
2514,,1488,17,8326,1252,1
2515,,1345,,8326,1127,1
2516,,1345,,8330,1127,1
2517,,1347,,8330,1129,1
2518,,1347,,8331,1129,1
2519,,1345,,8331,1127,1
2520,,1347,,8332,1129,1
2521,,1345,,8334,1127,1
2522,,1488,57,8333,1252,1
2523,,352,127,8334,320,1
2524,,63,439,8337,59,1
2525,,352,133,8337,320,1
2526,,125,36,8338,113,1
2527,,1488,9,8391,1252,1
2528,,1488,11,8392,1252,1
2529,,1488,9,8394,1252,1
2530,,1487,79,8338,1251,1
2531,,352,113f.,8353,320,1
2532,,352,93,8296,320,1
2533,,1488,10,8296,1252,1
2534,,938,,8400,842,1
2535,,938,,8401,842,1
2536,,938,,8402,842,1
2537,,1175,,8316,983,1
2538,,1175,,8319,983,1
2539,,1175,,8323,983,1
2540,,1347,,8328,1129,1
2541,,63,442,8329,59,1
2542,,1175,,8336,983,1
2543,,1175,,8288,983,1
2544,,1175,,8313,983,1
2545,,1175,,8315,983,1
2546,,1175,,8318,983,1
2547,,125,iii,8402,113,1
2548,,352,143ff.,8386,320,1
2549,,1175,,8327,983,1
2550,,1175,,8351,983,1
2551,,1175,,8352,983,1
2552,,1175,,8367,983,1
2553,,97,,8368,89,1
2554,,1175,,8387,983,1
2555,,1175,,8393,983,1
2556,,1175,,8395,983,1
2557,,1175,,8396,983,1
2558,,786,,8548,705,1
2559,,106,35-42,8544,95,1
2560,,106,35-42,8545,95,1
2561,,786,,8550,705,1
2562,,106,25-27,8551,95,1
2563,,106,47/48,8539,95,1
2564,,106,47/48,8540,95,1
2565,,786,,8543,705,1
2566,,786,55-57,8611,705,1
2567,,786,,8542,705,1
2568,,786,,8595,705,1
2569,,106,59-61,8559,95,1
2570,,786,,8580,705,1
2571,,786,,8560,705,1
2572,,106,61,8561,95,1
2573,,786,,8533,705,1
2574,,786,,8534,705,1
2575,,786,,8581,705,1
2576,,786,,8582,705,1
2577,,786,,8583,705,1
2578,,106,140/141,8584,95,1
2579,,106,46-48,8585,95,1
2580,,784,s.v. ten,8587,703,1
2581,,106,55/56 s.v. kabésa,8610,95,1
2582,,786,,8612,705,1
2583,,782,158-160,8613,701,1
2584,,106,116-119,8624,95,1
2585,,106,116-119,8625,95,1
2586,,786,,8626,705,1
2587,,786,,8541,705,1
2588,,1255,216,8534,1050,1
2589,,786,,8536,705,1
2590,,1255,153,8536,1050,1
2591,,786,,8538,705,1
2592,,106,48,8538,95,1
2593,,786,,8539,705,1
2594,,786,,8540,705,1
2595,,1255,215-218,8541,1050,1
2596,,1255,187-190,8543,1050,1
2597,,781,10-16,8544,700,1
2598,,108,,8548,97,1
2599,,781,3-10,8545,700,1
2600,,106,24-35,8550,95,1
2601,,786,,8551,705,1
2602,,786,,8553,705,1
2603,,1255,143,8553,1050,1
2604,,786,,8559,705,1
2605,,1255,173,8561,1050,1
2606,,106,140/141,8583,95,1
2607,,106,153/154,8626,95,1
2608,,784,s.v. o interj.,8630,703,1
2609,,784,s.v. tanbê,8629,703,1
2610,,786,,8575,705,1
2611,,784,s.v. parse,8586,703,1
2612,,784,s.v. txobe,8588,703,1
2613,,784,"s.v. bá, ben",8602,703,1
2614,,784,s.v. bá,8603,703,1
2615,,784,s.v. volta,8604,703,1
2616,,784,s.v. bota,8605,703,1
2617,,784,s.v. tra,8606,703,1
2618,,784,"s.v. dór, due",8589,703,1
2619,,784,s.v. médu,8591,703,1
2620,,784,s.v. gosta,8590,703,1
2621,,106,116-119,8623,95,1
2622,,786,,8596,705,1
2623,,786,,8597,705,1
2624,,786,,8598,705,1
2625,,786,,8599,705,1
2626,,786,,8600,705,1
2627,,786,,8601,705,1
2628,,786,,8622,705,1
2629,,786,,8564,705,1
2630,,786,,8565,705,1
2631,,786,,8615,705,1
2632,,786,,8616,705,1
2633,,786,,8617,705,1
2634,,786,,8621,705,1
2635,,786,,8620,705,1
2636,,786,,8618,705,1
2637,,786,,8619,705,1
2638,,786,,8537,705,1
2639,,106,48,8537,95,1
2640,,786,,8546,705,1
2641,,1255,153/154,8546,1050,1
2642,,786,,8549,705,1
2643,,781,15,8549,700,1
2644,,106,71-73,8565,95,1
2645,,106,102,8597,95,1
